Date,DateKey,CalendarYear,CalendarMonth,CalendarQuarter,Day,DayOfWeekNum,WeekNum,DayOfWeekName,MonthName,WeekDay,FinancialMonthFYEF,FinancialMonthFYEM,FinancialQuarterFYEF,FinancialQuarterFYEM,FinancialYearEndingFeb,FinancialYearEndingMar
2023/10/22,20231022,2023,10,4,22,1,43,Sunday,October,0,8,7,FQ 3,FQ 3,2024,2024
2023/10/23,20231023,2023,10,4,23,2,43,Monday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/24,20231024,2023,10,4,24,3,43,Tuesday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/25,20231025,2023,10,4,25,4,43,Wednesday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/26,20231026,2023,10,4,26,5,43,Thursday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/27,20231027,2023,10,4,27,6,43,Friday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/28,20231028,2023,10,4,28,7,43,Saturday,October,0,8,7,FQ 3,FQ 3,2024,2024
2023/10/29,20231029,2023,10,4,29,1,44,Sunday,October,0,8,7,FQ 3,FQ 3,2024,2024
2023/10/30,20231030,2023,10,4,30,2,44,Monday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/31,20231031,2023,10,4,31,3,44,Tuesday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/11/01,20231101,2023,11,4,1,4,44,Wednesday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/02,20231102,2023,11,4,2,5,44,Thursday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/03,20231103,2023,11,4,3,6,44,Friday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/04,20231104,2023,11,4,4,7,44,Saturday,November,0,9,8,FQ 3,FQ 3,2024,2024
2023/11/05,20231105,2023,11,4,5,1,45,Sunday,November,0,9,8,FQ 3,FQ 3,2024,2024
2023/11/06,20231106,2023,11,4,6,2,45,Monday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/07,20231107,2023,11,4,7,3,45,Tuesday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/08,20231108,2023,11,4,8,4,45,Wednesday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/09,20231109,2023,11,4,9,5,45,Thursday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/10,20231110,2023,11,4,10,6,45,Friday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/11,20231111,2023,11,4,11,7,45,Saturday,November,0,9,8,FQ 3,FQ 3,2024,2024
2023/11/12,20231112,2023,11,4,12,1,46,Sunday,November,0,9,8,FQ 3,FQ 3,2024,2024
2023/11/13,20231113,2023,11,4,13,2,46,Monday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/14,20231114,2023,11,4,14,3,46,Tuesday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/15,20231115,2023,11,4,15,4,46,Wednesday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/16,20231116,2023,11,4,16,5,46,Thursday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/17,20231117,2023,11,4,17,6,46,Friday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/18,20231118,2023,11,4,18,7,46,Saturday,November,0,9,8,FQ 3,FQ 3,2024,2024
2023/11/19,20231119,2023,11,4,19,1,47,Sunday,November,0,9,8,FQ 3,FQ 3,2024,2024
2023/11/20,20231120,2023,11,4,20,2,47,Monday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/21,20231121,2023,11,4,21,3,47,Tuesday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/22,20231122,2023,11,4,22,4,47,Wednesday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/23,20231123,2023,11,4,23,5,47,Thursday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/24,20231124,2023,11,4,24,6,47,Friday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/25,20231125,2023,11,4,25,7,47,Saturday,November,0,9,8,FQ 3,FQ 3,2024,2024
2023/11/26,20231126,2023,11,4,26,1,48,Sunday,November,0,9,8,FQ 3,FQ 3,2024,2024
2023/11/27,20231127,2023,11,4,27,2,48,Monday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/28,20231128,2023,11,4,28,3,48,Tuesday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/29,20231129,2023,11,4,29,4,48,Wednesday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/11/30,20231130,2023,11,4,30,5,48,Thursday,November,1,9,8,FQ 3,FQ 3,2024,2024
2023/12/01,20231201,2023,12,4,1,6,48,Friday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/02,20231202,2023,12,4,2,7,48,Saturday,December,0,10,9,FQ 4,FQ 4,2024,2024
2023/12/03,20231203,2023,12,4,3,1,49,Sunday,December,0,10,9,FQ 4,FQ 4,2024,2024
2023/12/04,20231204,2023,12,4,4,2,49,Monday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/05,20231205,2023,12,4,5,3,49,Tuesday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/06,20231206,2023,12,4,6,4,49,Wednesday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/07,20231207,2023,12,4,7,5,49,Thursday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/08,20231208,2023,12,4,8,6,49,Friday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/09,20231209,2023,12,4,9,7,49,Saturday,December,0,10,9,FQ 4,FQ 4,2024,2024
2023/12/10,20231210,2023,12,4,10,1,50,Sunday,December,0,10,9,FQ 4,FQ 4,2024,2024
2023/12/11,20231211,2023,12,4,11,2,50,Monday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/12,20231212,2023,12,4,12,3,50,Tuesday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/13,20231213,2023,12,4,13,4,50,Wednesday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/14,20231214,2023,12,4,14,5,50,Thursday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/15,20231215,2023,12,4,15,6,50,Friday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/16,20231216,2023,12,4,16,7,50,Saturday,December,0,10,9,FQ 4,FQ 4,2024,2024
2023/12/17,20231217,2023,12,4,17,1,51,Sunday,December,0,10,9,FQ 4,FQ 4,2024,2024
2023/12/18,20231218,2023,12,4,18,2,51,Monday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/19,20231219,2023,12,4,19,3,51,Tuesday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/20,20231220,2023,12,4,20,4,51,Wednesday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/21,20231221,2023,12,4,21,5,51,Thursday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/22,20231222,2023,12,4,22,6,51,Friday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/23,20231223,2023,12,4,23,7,51,Saturday,December,0,10,9,FQ 4,FQ 4,2024,2024
2023/12/24,20231224,2023,12,4,24,1,52,Sunday,December,0,10,9,FQ 4,FQ 4,2024,2024
2023/12/25,20231225,2023,12,4,25,2,52,Monday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/26,20231226,2023,12,4,26,3,52,Tuesday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/27,20231227,2023,12,4,27,4,52,Wednesday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/28,20231228,2023,12,4,28,5,52,Thursday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/29,20231229,2023,12,4,29,6,52,Friday,December,1,10,9,FQ 4,FQ 4,2024,2024
2023/12/30,20231230,2023,12,4,30,7,52,Saturday,December,0,10,9,FQ 4,FQ 4,2024,2024
2023/12/31,20231231,2023,12,4,31,1,53,Sunday,December,0,10,9,FQ 4,FQ 4,2024,2024
2024/01/01,20240101,2024,1,1,1,2,1,Monday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/02,20240102,2024,1,1,2,3,1,Tuesday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/03,20240103,2024,1,1,3,4,1,Wednesday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/04,20240104,2024,1,1,4,5,1,Thursday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/05,20240105,2024,1,1,5,6,1,Friday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/06,20240106,2024,1,1,6,7,1,Saturday,January,0,11,10,FQ 4,FQ 4,2024,2024
2024/01/07,20240107,2024,1,1,7,1,2,Sunday,January,0,11,10,FQ 4,FQ 4,2024,2024
2024/01/08,20240108,2024,1,1,8,2,2,Monday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/09,20240109,2024,1,1,9,3,2,Tuesday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/10,20240110,2024,1,1,10,4,2,Wednesday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/11,20240111,2024,1,1,11,5,2,Thursday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/12,20240112,2024,1,1,12,6,2,Friday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/13,20240113,2024,1,1,13,7,2,Saturday,January,0,11,10,FQ 4,FQ 4,2024,2024
2024/01/14,20240114,2024,1,1,14,1,3,Sunday,January,0,11,10,FQ 4,FQ 4,2024,2024
2024/01/15,20240115,2024,1,1,15,2,3,Monday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/16,20240116,2024,1,1,16,3,3,Tuesday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/17,20240117,2024,1,1,17,4,3,Wednesday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/18,20240118,2024,1,1,18,5,3,Thursday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/19,20240119,2024,1,1,19,6,3,Friday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/20,20240120,2024,1,1,20,7,3,Saturday,January,0,11,10,FQ 4,FQ 4,2024,2024
2024/01/21,20240121,2024,1,1,21,1,4,Sunday,January,0,11,10,FQ 4,FQ 4,2024,2024
2024/01/22,20240122,2024,1,1,22,2,4,Monday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/23,20240123,2024,1,1,23,3,4,Tuesday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/24,20240124,2024,1,1,24,4,4,Wednesday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/25,20240125,2024,1,1,25,5,4,Thursday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/26,20240126,2024,1,1,26,6,4,Friday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/27,20240127,2024,1,1,27,7,4,Saturday,January,0,11,10,FQ 4,FQ 4,2024,2024
2024/01/28,20240128,2024,1,1,28,1,5,Sunday,January,0,11,10,FQ 4,FQ 4,2024,2024
2024/01/29,20240129,2024,1,1,29,2,5,Monday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/30,20240130,2024,1,1,30,3,5,Tuesday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/01/31,20240131,2024,1,1,31,4,5,Wednesday,January,1,11,10,FQ 4,FQ 4,2024,2024
2024/02/01,20240201,2024,2,1,1,5,5,Thursday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/02,20240202,2024,2,1,2,6,5,Friday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/03,20240203,2024,2,1,3,7,5,Saturday,February,0,12,11,FQ 4,FQ 4,2024,2024
2024/02/04,20240204,2024,2,1,4,1,6,Sunday,February,0,12,11,FQ 4,FQ 4,2024,2024
2024/02/05,20240205,2024,2,1,5,2,6,Monday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/06,20240206,2024,2,1,6,3,6,Tuesday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/07,20240207,2024,2,1,7,4,6,Wednesday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/08,20240208,2024,2,1,8,5,6,Thursday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/09,20240209,2024,2,1,9,6,6,Friday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/10,20240210,2024,2,1,10,7,6,Saturday,February,0,12,11,FQ 4,FQ 4,2024,2024
2024/02/11,20240211,2024,2,1,11,1,7,Sunday,February,0,12,11,FQ 4,FQ 4,2024,2024
2024/02/12,20240212,2024,2,1,12,2,7,Monday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/13,20240213,2024,2,1,13,3,7,Tuesday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/14,20240214,2024,2,1,14,4,7,Wednesday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/15,20240215,2024,2,1,15,5,7,Thursday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/16,20240216,2024,2,1,16,6,7,Friday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/17,20240217,2024,2,1,17,7,7,Saturday,February,0,12,11,FQ 4,FQ 4,2024,2024
2024/02/18,20240218,2024,2,1,18,1,8,Sunday,February,0,12,11,FQ 4,FQ 4,2024,2024
2024/02/19,20240219,2024,2,1,19,2,8,Monday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/20,20240220,2024,2,1,20,3,8,Tuesday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/21,20240221,2024,2,1,21,4,8,Wednesday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/22,20240222,2024,2,1,22,5,8,Thursday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/23,20240223,2024,2,1,23,6,8,Friday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/24,20240224,2024,2,1,24,7,8,Saturday,February,0,12,11,FQ 4,FQ 4,2024,2024
2024/02/25,20240225,2024,2,1,25,1,9,Sunday,February,0,12,11,FQ 4,FQ 4,2024,2024
2024/02/26,20240226,2024,2,1,26,2,9,Monday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/27,20240227,2024,2,1,27,3,9,Tuesday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/28,20240228,2024,2,1,28,4,9,Wednesday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/02/29,20240229,2024,2,1,29,5,9,Thursday,February,1,12,11,FQ 4,FQ 4,2024,2024
2024/03/01,20240301,2024,3,1,1,6,9,Friday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/02,20240302,2024,3,1,2,7,9,Saturday,March,0,1,12,FQ 1,FQ 1,2025,2024
2024/03/03,20240303,2024,3,1,3,1,10,Sunday,March,0,1,12,FQ 1,FQ 1,2025,2024
2024/03/04,20240304,2024,3,1,4,2,10,Monday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/05,20240305,2024,3,1,5,3,10,Tuesday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/06,20240306,2024,3,1,6,4,10,Wednesday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/07,20240307,2024,3,1,7,5,10,Thursday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/08,20240308,2024,3,1,8,6,10,Friday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/09,20240309,2024,3,1,9,7,10,Saturday,March,0,1,12,FQ 1,FQ 1,2025,2024
2024/03/10,20240310,2024,3,1,10,1,11,Sunday,March,0,1,12,FQ 1,FQ 1,2025,2024
2024/03/11,20240311,2024,3,1,11,2,11,Monday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/12,20240312,2024,3,1,12,3,11,Tuesday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/13,20240313,2024,3,1,13,4,11,Wednesday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/14,20240314,2024,3,1,14,5,11,Thursday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/15,20240315,2024,3,1,15,6,11,Friday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/16,20240316,2024,3,1,16,7,11,Saturday,March,0,1,12,FQ 1,FQ 1,2025,2024
2024/03/17,20240317,2024,3,1,17,1,12,Sunday,March,0,1,12,FQ 1,FQ 1,2025,2024
2024/03/18,20240318,2024,3,1,18,2,12,Monday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/19,20240319,2024,3,1,19,3,12,Tuesday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/20,20240320,2024,3,1,20,4,12,Wednesday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/21,20240321,2024,3,1,21,5,12,Thursday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/22,20240322,2024,3,1,22,6,12,Friday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/23,20240323,2024,3,1,23,7,12,Saturday,March,0,1,12,FQ 1,FQ 1,2025,2024
2024/03/24,20240324,2024,3,1,24,1,13,Sunday,March,0,1,12,FQ 1,FQ 1,2025,2024
2024/03/25,20240325,2024,3,1,25,2,13,Monday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/26,20240326,2024,3,1,26,3,13,Tuesday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/27,20240327,2024,3,1,27,4,13,Wednesday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/28,20240328,2024,3,1,28,5,13,Thursday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/29,20240329,2024,3,1,29,6,13,Friday,March,1,1,12,FQ 1,FQ 1,2025,2024
2024/03/30,20240330,2024,3,1,30,7,13,Saturday,March,0,1,12,FQ 1,FQ 1,2025,2024
2024/03/31,20240331,2024,3,1,31,1,14,Sunday,March,0,1,12,FQ 1,FQ 1,2025,2024
